user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,issue_closed_user,pl_new_user,pl_closed_user,passby_user,release_user,size_user,star_package,fork_package,contributor_package,issue_new_package,issue_closed_package,pl_new_package,pl_closed_package,passby_package,release_package,size_package,total_change,perfective_change,corrective_change,features_change,nonfunctional_change,unknown_change,possible_vuln,cve
Accruent/zoomba,psf/requests,True,9,0,0,0,0,0,0,0,0,6,41,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
xcodinas/fortnite-python,psf/requests,False,536,1,0,1,0,0,2,1,0,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
adsabs/ADSMicroserviceUtils,psf/requests,True,304,0,1,1,0,0,1,2,1,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
seleniumbase/SeleniumBase,psf/requests,True,6,189,56,10,28,27,20,21,8,21,95,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
freqtrade/freqtrade,psf/requests,True,6,3427,494,269,216,234,194,197,208,3,76,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Kinto/kinto-http.py,psf/requests,True,11,1,0,3,0,0,4,7,0,0,33,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
mitre/thumbtack,psf/requests,True,3,2,1,3,1,1,12,12,1,0,24,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
delta575/trading-api-wrappers,psf/requests,True,7,1,1,4,0,0,12,12,3,2,50,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
cuenca-mx/arcus-python,psf/requests,True,185,0,0,2,0,0,5,4,0,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
KE-works/pykechain,psf/requests,True,41,1,0,5,3,1,30,26,1,4,122,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
abdullahselek/HerePy,psf/requests,True,104,4,3,7,4,3,1,1,4,1,18,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
timothyb0912/pylogit,psf/requests,False,536,9,4,3,1,0,1,0,3,0,16,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
vilkasgroup/Verifone,psf/requests,True,14,1,0,2,0,0,16,15,1,0,68,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
cuenca-mx/stpmex-python,psf/requests,True,235,2,2,4,0,0,8,8,1,1,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
lyft/amundsenfrontendlibrary,psf/requests,False,536,0,0,0,0,0,0,0,0,2,30,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
SFDO-Tooling/CumulusCI,psf/requests,True,20,11,8,29,20,15,162,176,11,17,227,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
zehengl/ezapi-tmdb,psf/requests,True,11,1,0,1,0,0,4,2,0,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
zehengl/ezapi-yelp,psf/requests,True,11,0,0,1,0,0,1,0,0,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
pbylicki/rfhub2,psf/requests,False,536,1,0,6,0,0,17,20,0,1,37,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
roclark/sportsreference,psf/requests,True,1,0,0,0,0,0,0,0,0,0,19,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
nkouevda/slack-rtm-bot,psf/requests,False,536,0,0,0,0,0,0,0,0,0,2,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
treethought/flask-assistant,psf/requests,False,536,4,0,0,0,0,0,0,0,0,20,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
xcodinas/apex-legends,psf/requests,True,440,1,0,0,0,0,0,0,0,0,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Ryuno-Ki/webmention-tools,psf/requests,False,536,0,0,2,2,0,1,0,2,0,8,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
libratom/libratom,psf/requests,True,8,3,2,6,1,3,9,9,1,2,60,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
acontry/coinbasepro,psf/requests,True,239,2,0,0,0,0,0,0,0,0,12,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
fastily/simple-commons-uploader,psf/requests,False,536,0,0,1,0,0,1,1,0,0,39,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
meltygroup/kisee,psf/requests,False,536,0,0,3,0,0,2,4,0,2,40,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
sharebook-kr/pykrx,psf/requests,False,536,49,9,12,8,2,1,1,8,5,55,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
lagerfeuer/cryptocompare,psf/requests,True,410,7,3,2,1,0,0,0,1,0,8,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
sharebook-kr/pybithumb,psf/requests,False,536,3,2,3,0,1,0,1,1,0,6,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
actmd/zoomus,psf/requests,True,10,0,0,0,0,0,0,0,0,0,13,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
OnroerendErfgoed/skosprovider_atramhasis,psf/requests,True,112,0,0,2,0,0,3,3,0,0,6,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
cruxinformatics/crux-python,psf/requests,False,536,0,0,0,0,0,0,0,0,0,54,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
sentialabs/coto,psf/requests,False,536,1,0,2,1,0,0,0,1,0,38,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
tudoanh/get_fshare,psf/requests,False,536,3,0,0,0,0,0,0,0,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ricardobranco777/cloudview,psf/requests,True,212,0,0,0,0,0,0,0,0,0,31,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
heavenshell/py-mackerel-client,psf/requests,True,2,0,0,1,0,0,5,6,0,0,8,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
inmanta/inmanta,psf/requests,True,204,0,0,0,0,0,0,0,0,0,64,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
danidee10/django-notifs,psf/requests,False,536,21,1,2,0,0,2,2,0,0,54,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
lucaionescu/mini-yahoo-finance-api,psf/requests,False,536,0,0,0,0,0,0,0,0,0,8,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
10mohi6/line-notify-python,psf/requests,True,147,0,0,0,0,0,0,0,0,0,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
jupyterhub/traefik-proxy,psf/requests,False,536,2,1,3,0,0,2,2,0,0,83,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
cuenca-mx/cep-python,psf/requests,True,64,0,0,3,0,0,10,14,1,0,6,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
normoes/events,psf/requests,False,536,0,0,0,0,0,0,0,0,0,29,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
mwiens91/twitch-game-notify,psf/requests,True,21,2,0,2,1,1,0,1,1,1,12,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
KillianMeersman/telemeter,psf/requests,False,536,1,0,0,0,0,0,0,0,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
dalenguyen/stockai,psf/requests,False,536,0,1,0,0,0,0,0,0,0,41,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
guardian/alerta,psf/requests,True,73,0,0,0,0,0,0,0,0,0,41,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
iMerica/pipflow,psf/requests,False,536,0,0,0,0,0,0,0,0,0,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
TheFriendlyCoder/friendlypins,psf/requests,False,536,0,0,1,0,0,1,1,0,0,53,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
airens/tion,psf/requests,False,536,3,0,3,1,1,0,3,2,1,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
openstax/response-validator,psf/requests,True,149,0,0,0,0,0,0,0,0,0,121,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
filestack/filestack-python,psf/requests,False,536,1,1,2,0,0,2,2,1,1,28,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
woocommerce/wc-api-python,psf/requests,False,536,8,2,3,2,0,0,0,3,0,19,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
heavenshell/py-doco,psf/requests,True,42,0,0,1,0,0,5,6,0,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
codingedward/flask-sieve,psf/requests,False,536,3,0,1,0,0,1,0,0,0,30,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
huntrar/scrape,psf/requests,False,536,2,0,0,0,0,0,0,0,0,24,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
imWildCat/scylla,psf/requests,True,32,85,14,5,0,1,16,23,5,0,263,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Vaelor/python-mattermost-driver,psf/requests,False,536,5,0,5,1,0,1,4,2,1,38,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
sweetpea-org/sweetpea-py,psf/requests,False,536,1,1,4,0,2,2,3,1,3,9,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
vapor-ware/kubetest,psf/requests,False,536,3,3,2,1,0,0,0,2,0,48,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
DandyDev/slack-machine,psf/requests,True,1,10,2,6,2,1,19,17,3,2,14,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
kumparan/kumparanian,psf/requests,False,536,0,1,0,0,0,0,0,0,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Suyash458/soundcloud-dl,psf/requests,False,536,4,0,0,0,0,0,0,0,0,8,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
textbook/flash,psf/requests,True,135,0,0,0,0,0,0,0,0,0,27,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
adhorn/aws-lambda-chaos-injection,psf/requests,False,536,3,0,3,0,2,2,1,1,1,31,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
iddocohen/vcoclient,psf/requests,False,536,0,0,0,0,0,0,0,0,0,79,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
jadolg/rocketchat_API,psf/requests,True,392,12,4,12,3,8,3,3,4,2,9,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Domain-Connect/DomainConnectDDNS-Python,psf/requests,False,536,1,0,8,2,3,0,1,5,0,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
inside-track/dtspec,psf/requests,False,536,6,1,2,0,0,8,8,0,1,58,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ipinfo/python,psf/requests,True,405,24,11,4,1,1,3,4,2,1,29,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
OasisLMF/oasislmf,psf/requests,True,366,0,0,0,0,0,0,0,0,7,98,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ftpsolutions/python-third-party-license-file-generator,psf/requests,True,231,0,0,0,0,0,0,0,0,0,54,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ENOWARS/enochecker,psf/requests,False,536,0,0,0,0,0,0,0,0,1,9,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
femueller/python-n26,psf/requests,False,536,4,0,4,1,1,0,0,2,0,32,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
beyond-blockchain/bbc1,psf/requests,False,536,0,0,1,0,0,1,0,0,0,33,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
adidas/m3d-api,psf/requests,False,536,2,0,0,0,0,0,0,0,0,49,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
pekrau/CouchDB2,psf/requests,True,113,2,1,2,3,0,0,0,1,0,103,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
GregEremeev/gosuslugi-api,psf/requests,False,536,2,0,0,0,0,0,0,0,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ZeitOnline/bugsnag_exporter,psf/requests,False,536,0,2,3,0,0,1,1,3,0,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
baqs/pyEzviz,psf/requests,True,53,0,0,0,0,0,0,0,0,5,17,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
janerist/git-kahoot,psf/requests,False,536,0,0,0,0,0,0,0,0,0,10,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
molssi-seamm/seamm,psf/requests,True,200,0,1,7,3,1,8,10,3,9,98,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
beda-software/fhir-py,psf/requests,False,536,6,1,2,1,0,0,0,0,0,24,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
joeirimpan/zammad_py,psf/requests,True,219,2,3,4,1,1,2,0,2,0,13,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Aquarthur/urlscanio,psf/requests,False,536,1,2,4,1,0,3,1,3,0,25,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
SpinifexGroup/python-userful,psf/requests,True,513,0,0,0,0,0,0,0,0,0,6,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
mintproject/wcm,psf/requests,False,536,0,0,0,0,0,0,0,0,0,25,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
spotify/shumway,psf/requests,False,536,1,0,2,0,0,0,1,1,0,23,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
cocrawler/cdx_toolkit,psf/requests,True,179,5,0,0,0,0,0,0,0,1,29,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
kuzmoyev/Google-Calendar-Simple-API,psf/requests,False,536,0,0,0,0,0,0,0,0,2,7,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ustudio/storage,psf/requests,False,536,0,0,0,0,0,0,0,0,0,21,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
justo340/third_upload,psf/requests,False,536,0,0,0,0,0,0,0,0,0,10,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Garee/pytodoist,psf/requests,False,536,2,0,2,0,1,1,1,1,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
docker/compose,psf/requests,False,536,762,167,565,219,159,69,69,528,0,250,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
SymphonyPlatformSolutions/symphony-api-client-python,psf/requests,False,536,1,2,6,1,1,10,9,1,2,121,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ZeitOnline/audisto_exporter,psf/requests,False,536,0,0,0,0,0,0,0,0,0,4,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
zsimic/pickley,psf/requests,True,1,0,0,0,0,0,0,0,0,6,11,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
audaciouscode/PassiveDataKit-Client-Python,psf/requests,True,359,0,0,0,0,0,0,0,0,0,34,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
Te-k/pysafebrowsing,psf/requests,False,536,3,0,0,0,0,0,0,0,0,5,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
phodge/homely,psf/requests,True,252,1,0,0,0,0,0,0,0,0,12,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
ludovicchabant/piecrust2,psf/requests,False,536,0,0,0,0,0,0,0,0,0,593,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
hologram-io/hologram-python,psf/requests,False,536,5,1,2,2,0,4,1,0,0,54,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
GuardianGH/scrapydartx,psf/requests,False,536,0,0,0,0,0,0,0,0,0,29,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
costastf/ynablib,psf/requests,False,536,0,0,0,0,0,0,0,0,2,54,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
costastf/abnamrolib,psf/requests,False,536,0,0,1,0,0,0,1,0,2,57,783,229,178,49,100,38,45,151,1,80,26,1,9,12,3,1,1,0
MoceanAPI/mocean-sdk-python,psf/requests,False,362,0,0,3,0,0,1,0,3,0,8,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
liampauling/betfair,psf/requests,True,35,14,10,8,4,2,12,11,6,7,24,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
swissdatasciencecenter/renku-python,psf/requests,True,39,0,0,0,0,0,0,0,0,14,535,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
comtihon/catcher,psf/requests,True,3,1,0,2,0,0,28,22,0,3,23,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
eeriks/erepublik,psf/requests,True,23,0,0,0,0,0,0,0,0,24,53,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
eeriks/erepublik_script,psf/requests,True,23,0,0,0,0,0,0,0,0,0,53,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
glogiotatidis/neres,psf/requests,False,362,0,0,1,0,0,6,6,0,0,161,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
khornberg/octokit.py,psf/requests,True,1,5,0,1,0,0,4,3,0,0,19,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
AngellusMortis/sxm-client,psf/requests,False,362,3,1,1,1,0,0,0,1,0,24,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
Chromadream/instiz,psf/requests,False,362,0,0,0,0,0,0,0,0,0,5,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
zsimic/pickley,psf/requests,True,73,0,0,0,0,0,0,0,0,2,11,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
ta08/girepo,psf/requests,False,362,0,0,0,0,0,0,0,0,0,23,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
koxudaxi/BacklogPy,psf/requests,True,178,0,0,3,0,1,7,8,1,1,7,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
ejep/datapoint-python,psf/requests,False,362,0,0,0,0,0,0,0,0,0,118,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
barrelmaker97/friendbot,psf/requests,True,1,0,0,2,0,0,21,18,0,0,6,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
ArtemKushnerov/az,psf/requests,False,362,3,1,3,0,0,0,0,3,0,7,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
nebula-orchestrator/nebula-python-sdk,psf/requests,True,3,1,1,1,0,0,11,11,0,0,54,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
michadenheijer/pynytimes,psf/requests,False,362,3,1,2,0,0,2,2,1,1,40,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
roclark/sportsreference,psf/requests,False,362,0,0,0,0,0,0,0,0,0,19,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
xmunoz/bugzilla2gitlab,psf/requests,True,1,0,0,3,0,0,2,3,2,0,60,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pschmitt/pyrundeck,psf/requests,True,1,1,0,2,1,0,1,3,2,0,38,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pschmitt/pynello,psf/requests,True,1,0,0,1,0,0,6,6,1,0,2,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pschmitt/fortipy,psf/requests,True,1,0,0,1,0,0,2,1,1,0,36,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
heavenshell/py-mackerel-client,psf/requests,True,89,0,0,1,0,0,3,2,1,0,8,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pythonprgbr/libpythonjp,psf/requests,True,1,0,0,1,0,0,2,0,0,0,65,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
mitre/thumbtack,psf/requests,True,3,2,0,4,2,3,22,18,3,0,24,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
seleniumbase/SeleniumBase,psf/requests,True,2,171,50,18,23,27,43,42,17,37,99,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
abraia/abraia-python,psf/requests,True,20,0,0,0,0,0,0,0,0,2,14,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
freqtrade/freqtrade,psf/requests,True,7,1982,497,204,173,187,277,274,164,5,74,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
libratom/libratom,psf/requests,True,62,5,1,6,2,1,4,4,3,5,60,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
unkloud/hbdl,psf/requests,False,362,0,0,0,0,0,0,0,0,0,5,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
Accruent/zoomba,psf/requests,True,1,0,0,0,0,0,0,0,0,7,41,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
actmd/zoomus,psf/requests,True,31,0,0,0,0,0,0,0,0,0,13,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
Kinto/kinto-http.py,psf/requests,True,1,1,0,3,0,0,5,6,0,1,35,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
zehengl/ezapi-yelp,psf/requests,True,2,0,0,0,0,0,0,0,0,1,5,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
zehengl/ezapi-tmdb,psf/requests,True,2,0,0,0,0,0,0,0,0,2,9,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
vilkasgroup/Verifone,psf/requests,True,2,0,0,1,0,0,14,19,0,0,68,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
SamSamhuns/ritpytrading,psf/requests,False,362,0,0,1,0,0,12,11,0,0,48,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
SFDO-Tooling/CumulusCI,psf/requests,True,43,19,4,35,17,21,91,89,19,13,244,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
mwiens91/twitch-game-notify,psf/requests,False,362,1,0,0,0,0,0,0,0,1,12,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
BolZer/py-ebrest,psf/requests,False,362,0,0,1,0,0,1,1,0,1,25,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
docker/docker-py,psf/requests,True,206,83,36,71,25,4,19,0,66,0,34,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
exonet/exonet-api-python,psf/requests,True,66,0,0,4,1,0,12,12,3,0,45,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
tago-io/tago-sdk-python,psf/requests,False,362,1,1,0,0,0,0,0,0,0,31,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
imWildCat/scylla,psf/requests,True,146,84,19,4,0,1,9,11,4,0,325,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
NitorCreations/adfs-aws-login,psf/requests,False,362,0,0,0,0,0,0,0,0,0,21,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
NitorCreations/ec2-utils,psf/requests,False,362,0,0,0,0,0,0,0,0,2,41,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
andreroggeri/pynubank,psf/requests,True,43,59,12,15,4,4,9,6,8,0,10,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
zdict/zdict,psf/requests,True,2,10,2,3,0,0,9,7,0,0,105,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
KE-works/pykechain,psf/requests,True,10,0,0,4,10,6,35,36,0,1,124,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
luiscberrocal/django-test-tools,psf/requests,True,270,0,0,2,0,0,4,3,1,0,23,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
heavenshell/py-doco,psf/requests,True,3,0,0,1,0,0,2,1,1,0,5,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
onroerenderfgoed/crabpy,psf/requests,True,150,0,0,0,0,0,0,0,0,0,38,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
baqs/pyEzviz,psf/requests,True,3,0,0,0,0,0,0,0,0,1,18,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
esper-io/esper-cli,psf/requests,False,362,2,0,1,1,0,0,0,1,0,100,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
release-engineering/pubtools-pulp,psf/requests,True,7,0,1,7,0,0,47,49,1,12,123,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
ESSS/jobs_done10,psf/requests,False,362,3,0,1,0,0,0,2,0,0,27,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
cuenca-mx/cep-python,psf/requests,True,197,0,1,5,0,0,15,8,3,0,6,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
guardian/alerta,psf/requests,True,178,0,0,0,0,0,0,0,0,0,41,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
reismarcelo/sastre,psf/requests,True,46,0,0,0,0,0,0,0,0,2,103,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
vinitkumar/json2xml,psf/requests,False,362,4,6,9,4,5,13,13,8,6,22,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
marvinody/mercari,psf/requests,False,362,1,1,0,0,0,0,0,0,0,2,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
bigbio/py-pgatk,psf/requests,False,362,0,1,0,0,0,0,0,0,0,23,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
AuHau/giTrack,psf/requests,True,63,0,0,1,0,0,2,4,0,0,12,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
OnroerendErfgoed/skosprovider_atramhasis,psf/requests,True,150,0,0,3,0,1,2,1,0,0,9,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pekrau/CouchDB2,psf/requests,False,362,1,1,1,0,0,1,1,0,0,105,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
pa-yourserveradmin-com/toggl2pl,psf/requests,False,362,0,0,1,0,0,1,0,0,0,26,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
fcollman/EMAnnotationSchemas,psf/requests,False,362,0,0,0,0,0,0,0,0,8,13,742,234,99,46,44,22,43,88,2,83,48,3,11,25,9,0,3,0
